accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.88625,1.237048578262329,20.328774642944335,16,32,0.8868159203980099,0.125,dual_simple,32,0.8824257425742574,0.89125,20
