accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.922762115389,28.9426673889,191.429042816,32,16,0.879113345521,0,oneLayer_perm,32,0.912259900403,0.84829106946,20
