accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.935919953621,27.1207969666,370.930051088,32,32,0.902248250924,0,oneLayer_comb,32,0.911431104994,0.893248589403,20
