accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.933918794151,27.402380228,637.016449833,16,32,0.899093758607,0.125,dual_simple,32,0.909181332308,0.889227576367,20
