accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.912323052725,6.66723723412,59.3650790215,32,16,0.917516421444,0,oneLayer_perm,32,0.910214189068,0.924936766327,20
