accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.914762786003,3.66847200394,36.8356338501,32,16,0.935289196559,0,oneLayer_perm,32,0.921234384632,0.949779507134,20
