accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.879,1.0489469051361084,9.543063259124756,128,32,0.8821237213833415,0.125,dual_large,32,0.8599240265906932,0.9055,20
