accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.925757065949,7.00015907288,143.917788315,16,32,0.942862691785,0.125,dual_simple,32,0.941217526173,0.944513618677,20
