accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.7375,0.2037271499633789,3.0810710430145263,16,32,0.7415702682746739,0,oneLayer_feat,32,0.7302472127968977,0.75325,20
