accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.7999012303265841,1.9243455886840821,57.971849012374875,16,32,0.6763267574326202,0,oneLayer_feat,32,0.7280640095715247,0.6314546987482975,20
