accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.9336568398,23.0604393959,192.376461792,128,32,0.898415975697,0.125,dual_large,32,0.911050062678,0.886127505026,20
