accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.88525,0.0727195739746,0.942470026016,32,16,0.887417218543,0,oneLayer_perm,32,0.870967741935,0.9045,20
