accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.74225,0.188303422928,2.0481552124,16,32,0.747241971071,0,oneLayer_feat,32,0.733044733045,0.762,20
