accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.886375,0.29848923683166506,2.810222864151001,32,32,0.8866442199775534,0,oneLayer_comb,32,0.884548395123165,0.88875,20
