accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.9226032250445537,13.640444326400758,157.2042820930481,32,16,0.8793342394033328,0,oneLayer_perm,32,0.9087009464770023,0.8518062131136909,20
