accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.9215163507602583,3.375126028060913,40.497420930862425,128,32,0.9226473969453111,0.125,dual_large,32,0.9095398065325616,0.9361383045198917,20
