accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.9218817769952548,13.134505224227905,154.38863139152528,32,16,0.8775256010610722,0,oneLayer_perm,32,0.9122966654534256,0.8453077372073415,20
