accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.886875,0.781544065475,4.93396801949,16,32,0.886973897839,0.125,dual_simple,32,0.886199151485,0.88775,20
