accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.931472569779,21.4023784161,424.050965595,16,32,0.907573279331,0.125,dual_simple,32,0.908292518156,0.906855178676,20
