accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.9226118137118072,12.4186448097229,152.64049363136292,32,16,0.8784311609112435,0,oneLayer_perm,32,0.9151837170728965,0.8445165056099617,20
