accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.88675,0.11976480484,1.37909121513,32,16,0.887899034892,0,oneLayer_perm,32,0.87898089172,0.897,20
