accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.7993558499559831,2.123340034484863,61.78223357200623,16,32,0.6886980391634296,0,oneLayer_feat,32,0.7080444968079568,0.6703806991374278,20
