accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.88725,0.554095458984375,6.5425553798675535,32,16,0.8878109452736318,0,oneLayer_perm,32,0.8834158415841584,0.89225,20
