accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.9069978131833802,1.9984057426452637,25.540034103393555,128,32,0.9084647787719461,0.125,dual_large,32,0.8943576704201477,0.9230240549828179,20
