accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.797633822172,3.88263397217,93.4247636318,16,32,0.673475609756,0,oneLayer_feat,32,0.722915582001,0.630365133926,20
