accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.889125,0.6926414489746093,12.47392578125,32,32,0.8901819982666832,0,oneLayer_comb,32,0.88177581555065,0.89875,20
