accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.926880967537,9.07778477669,71.669624424,128,32,0.925526604125,0.125,dual_large,32,0.92526865691,0.925784695201,20
