accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.79940738196,3.91433057785,92.6030947685,16,32,0.683252978552,0,oneLayer_feat,32,0.715869046266,0.653479473377,20
