accuracy,avg_test_time,avg_train_time,batch_size,epochs,f1_score,input_ratio,model_name,neurons,precision,recall,train_ratio
0.8915053091817614,1.1421277046203613,14.418872022628785,128,32,0.895594157600529,0.125,dual_large,32,0.8630676552363299,0.9306683322923173,20
